StartDate,EndDate,Progress,Duration__in_seconds_,Finished,Age,Edu,Race,Politics,PRegion,Region,SES,G,G_9_TEXT,FamRace,DispMC,ContMC,S1,S2,S3,S4,Attention,S5,S6,S7,S8,S9,N1,N2,N3,N4,N5,N6,N7,clean,wash,six,mask,closed,number,more,VaccineY,HaveCOVID,HadCOVID,MC1,MC2,MC3,MC4,MC5,MC6,VaccineIntention,MandatoryVaccine,PrivatizationSupport,PublicHealthInvest,HealthTaxIncrease,EmergencyAssistanceSupport,MR1,MR2,MR3,MR4,MR5,MR6,MR7,MR8,ID1,ID2,ID3,ID4,FL_18_DO_RacismCondition,FL_18_DO_Control,S2R,S4R,S6R,S7R,S9R,N5R,N6R,moreR,numberR,MC4R,MC5R,fullpriR,MR2R,ID1R,ID3R,Condition,Severity,Normalcy,HealthBehaviors,Disparities,ModRace,WhiteID
2/10/2021 13:08:52,2/10/2021 13:16:35,100,463,1,55,8,1,50,5,5,6,0, ,4,1, ,7,5,7,1,5,7,6,1,6,5,7,4,5,6,6,4,5,7,6,7,7,7,6,6,2,4,4,5,6,4,4,5,6,7,7,3,7,7,7,1,4,4,7,4,1,6,5,1,7,6,7,1, ,3,7,2,7,3,2,4,2,2,4,3,5,4,7,2,1,5.44444444444444,4.71428571428571,5.16666666666667,4.8,3.57142857142857,7
2/10/2021 12:49:35,2/10/2021 13:17:13,100,1658,1,54,8,1,60,5,5,5,0, ,2,2, ,7,3,7,2,5,6,2,2,3,3,4,4,4,4,3,4,4,7,7,7,7,5,4,4,2,4,4,3,4,4,4,7,3,4,5,4,7,4,7,3,4,3,6,3,3,2,2,4,3,5,3,1, ,5,6,6,6,5,5,4,4,4,4,1,4,4,4,3,1,5.66666666666667,4.14285714285714,6,3,2.85714285714286,3
2/10/2021 13:30:36,2/10/2021 13:31:56,100,79,1,23,7,4,51,5,5,5,0, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 13:32:25,2/10/2021 13:34:16,100,110,1,24,7,4,50,2,2,6,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 13:38:33,2/10/2021 13:39:28,100,55,1,32,8,4,21,5,5,4,1, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 13:33:11,2/10/2021 13:41:50,100,518,1,60,7,1,60,6,6,3,0, ,4,1, ,7,4,7,1,5,7,1,7,4,3,4,3,3,2,7,5,1,7,7,7,7,5,4,1,1,4,4,1,1,3,1,7,1,7,7,7,7,2,7,6,4,3,7,7,7,1,1,4,3,3,2,1, ,4,7,7,1,5,1,3,7,4,7,1,1,4,4,5,1,5.44444444444444,2.42857142857143,6.5,1.4,4.14285714285714,2.5
2/10/2021 13:35:56,2/10/2021 13:43:35,100,458,1,52,8,1,51,3,3,6,1, ,2,1, ,7,4,7,1,5,7,3,1,6,3,5,5,5,5,5,4,5,7,7,7,7,7,5,6,2,4,2,6,5,5,5,5,5,7,4,1,6,5,6,5,7,4,7,1,1,3,5,5,2,4,4,1, ,4,7,5,7,5,3,4,2,3,3,3,7,1,3,4,1,6.11111111111111,4.57142857142857,5.5,4.8,2.85714285714286,3
2/10/2021 13:46:44,2/10/2021 13:48:02,100,78,1,36,5,4,51,2,2,3,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 13:41:21,2/10/2021 13:53:43,100,741,1,38,6,1,50,3,3,4,0, ,2, ,1,7,1,7,1,5,6,2,2,1,7,5,5,6,7,1,1,6,7,2,7,7,5,2,1,2,4,4,1,1,2,1,7,2,5,2,1,7,1,5,1,5,5,7,1,1,1,1,4,1,2,2, ,1,7,7,6,6,1,7,7,7,6,7,1,7,3,4,6,0,5.33333333333333,6.14285714285714,6,1.4,1.85714285714286,1.5
2/10/2021 13:44:59,2/10/2021 13:56:24,100,684,1,25,8,1,50,5,5,4,0, ,4,1, ,7,1,7,1,5,5,1,1,4,1,4,3,4,4,3,3,4,4,4,5,7,7,4,2,2,4,4,5,6,7,4,4,5,7,5,1,5,1,4,1,5,4,4,2,1,1,1,4,6,4,5,1, ,7,7,7,7,7,5,5,6,4,4,4,7,3,4,4,1,6.44444444444444,4.14285714285714,5,5.4,1.85714285714286,5.5
2/10/2021 13:45:51,2/10/2021 13:57:39,100,707,1,48,6,1,100,5,5,6,1, ,4, ,1,7,7,7,1,5,7,1,1,1,7,7,7,7,7,1,1,7,7,7,7,7,7,7,4,2,4,4,1,1,1,1,7,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,7,1,1, ,1,1,7,7,7,1,7,7,4,1,7,1,1,7,7,7,0,5,7,5.5,1,1.85714285714286,4
2/10/2021 14:10:54,2/10/2021 14:22:48,100,713,1,53,5,1,60,6,6,5,1, ,4,1, ,7,1,7,1,5,7,1,1,4,2,2,2,3,3,6,6,2,7,7,7,7,4,2,2,2,4,4,4,5,5,3,3,5,7,7,4,6,5,6,3,5,4,7,4,4,1,1,7,3,2,4,1, ,7,7,7,7,6,2,2,6,6,5,5,4,3,1,6,1,6.55555555555556,2.28571428571429,6.66666666666667,4.8,2.85714285714286,3.5
2/10/2021 14:25:37,2/10/2021 14:26:32,100,54,1,30,8,5,30,3,3,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 14:26:11,2/10/2021 14:27:00,100,49,1,34,8,4,41,5,5,6,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 13:13:41,2/10/2021 14:31:57,100,4696,1,25,8,1,10,5,5,2,0, ,2, ,1,7,1,7,1,5,6,1,1,7,1,1,1,2,1,7,7,1,7,7,7,7,7,1,1,2,4,3,2,3,5,2,7,2,7,7,1,7,5,7,1,7,2,4,1,1,1,1,4,2,7,1, ,1,7,7,7,7,7,1,1,7,7,6,1,7,1,4,1,0,6.88888888888889,1.14285714285714,7,2.6,1.14285714285714,1.5
2/10/2021 14:40:05,2/10/2021 14:42:45,100,160,1,43,6,4,80,5,5,6,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 14:42:36,2/10/2021 14:44:10,100,93,1,36,5,4,50,3,5,4,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 10:45:45,2/10/2021 10:46:35,20,49,0,30,8,1,55,3,3,1,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , 
2/10/2021 14:36:04,2/10/2021 14:48:10,100,726,1,61,5,1,100,6,6,2,0, ,4, ,1,7,1,7,1,5,7,1,1,6,3,2,3,3,3,2,7,1,7,7,7,7,7,2,1,2,4,4,1,1,1,1,7,1,7,7,2,7,7,7,1,3,1,3,1,1,1,1,7,1,1,1, ,1,7,7,7,7,5,6,1,7,6,7,1,6,5,1,7,0,6.66666666666667,2.71428571428571,6.83333333333333,1,1.57142857142857,1
2/10/2021 14:51:21,2/10/2021 14:52:15,100,54,1,47,5,4,50,5,5,5,1, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 15:03:03,2/10/2021 15:04:20,100,76,1,49,8,4,30,5,5,2,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 14:38:13,2/10/2021 15:06:19,100,1686,1,57,8,1,50,5,5,2,0, ,4,1, ,7,1,7,1,5,7,1,1,4,1,5,5,2,4,7,7,3,7,7,7,7,5,1,2,2,4,4,7,6,7,5,7,6,6,7,1,7,5,7,1,1,3,7,7,7,1,1,7,1,7,3,1, ,7,7,7,7,7,1,1,6,7,3,1,7,7,1,1,1,6.66666666666667,3,6.83333333333333,5.4,3.85714285714286,2
2/10/2021 15:08:00,2/10/2021 15:09:06,100,66,1,64,8,4,1,5,5,6,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 15:15:22,2/10/2021 15:17:11,100,108,1,36,8,5,8,5,5,5,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 15:13:00,2/10/2021 15:20:59,100,478,1,25,9,1,100,5,5,6,1, ,4, ,1,7,1,7,1,5,7,1,7,1,1,7,1,7,1,7,7,1,7,7,7,7,1,1,1,2,4,4,1,1,1,1,7,1,7,7,7,7,7,7,1,7,1,7,1,1,1,1,7,1,7,1, ,1,7,7,7,1,7,1,1,7,7,7,1,1,1,1,1,0,5.66666666666667,2.71428571428571,7,1,1,1
2/10/2021 15:16:09,2/10/2021 15:24:27,100,498,1,66,8,1,100,5,5,6,1, ,4, ,1,7,7,4,1,5,1,7,5,1,7,7,7,7,7,1,1,7,7,7,7,4,7,4,4,2,4,4,1,1,1,1,7,1,1,1,4,7,5,4,4,1,1,7,7,4,1,1,7,1,7,1, ,1,1,7,1,3,1,7,7,4,4,7,1,4,7,1,1,0,2.88888888888889,7,5.5,1,3.57142857142857,1
2/10/2021 15:22:32,2/10/2021 15:31:06,100,514,1,31,8,1,72,5,5,4,0, ,4,1, ,5,3,4,4,5,3,3,3,3,4,5,5,5,5,3,3,4,3,4,5,5,3,4,4,2,4,1,4,4,4,4,5,5,4,4,3,4,3,4,5,5,5,5,4,4,3,4,5,4,4,4,1, ,5,4,5,5,4,5,5,4,4,4,3,5,3,3,4,1,4.22222222222222,4.85714285714286,4.16666666666667,4,4,4
2/10/2021 15:28:03,2/10/2021 15:38:03,100,600,1,28,8,1,24,5,5,6,0, ,3,1, ,7,2,7,2,5,7,1,1,7,2,3,2,3,1,7,1,2,7,7,7,7,7,7,7,2,4,4,1,7,7,4,2,7,7,7,2,7,6,7,1,7,1,1,1,1,1,1,1,2,5,4,1, ,6,6,7,7,6,1,7,1,1,4,6,6,1,7,3,1,6.66666666666667,2.71428571428571,5,5.6,1,3
2/10/2021 15:27:44,2/10/2021 15:39:18,100,694,1,61,5,1,100,6,6,2,0, ,3, ,1,7,1,7,1,5,7,1,1,7,1,1,1,4,5,7,7,1,7,7,7,7,7,1,1,2,4,4,1,1,1,1,7,1,7,7,7,7,7,7,1,7,1,7,1,1,1,7,7,1,1,1, ,1,7,7,7,7,7,1,1,7,7,7,1,1,1,1,7,0,7,2,7,1,1.85714285714286,1
2/10/2021 15:57:10,2/10/2021 16:03:23,100,373,1,48,9,1,60,6,6,6,0, ,4,1, ,6,2,7,3,5,7,2,2,5,4,3,3,3,3,4,4,3,7,7,6,7,6,3,3,2,4,3,4,4,4,4,5,4,7,7,2,6,2,2,4,4,4,6,4,2,5,4,6,2,6,2,1, ,6,5,6,6,4,4,4,5,5,4,3,6,4,2,2,1,5.77777777777778,3.28571428571429,6.16666666666667,3.8,3.85714285714286,2
2/10/2021 16:03:04,2/10/2021 16:03:52,100,47,1,35,8,4,51,3,3,6,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 16:06:34,2/10/2021 16:08:06,100,91,1,41,8,4,82,2,2,3,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 15:50:59,2/10/2021 16:11:59,100,1259,1,45,7,1,50,5,5,4,1, ,3,1, ,7,5,7,1,5,7,4,1,7,4,4,4,4,4,4,7,1,7,7,4,7,7,4,1,2,4,3,1,1,7,1,7,1,7,7,4,7,1,7,1,4,4,7,7,1,1,1,7,7,7,1,1, ,3,7,4,7,4,4,1,7,4,7,1,4,4,1,1,1,5.88888888888889,3.14285714285714,6,2.2,2.71428571428571,4
2/10/2021 16:10:07,2/10/2021 16:14:16,100,249,1,42,5,4,51,5,5,4,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 16:22:26,2/10/2021 16:23:32,100,65,1,24,7,4,50,5,5,3,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 16:26:17,2/10/2021 16:27:50,100,92,1,58,4,4,48,5,5,6,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 16:32:20,2/10/2021 16:33:38,100,78,1,52,5,4,50,2,2,2,0, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 12:47:13,2/10/2021 12:48:03,20,50,0,34,9,1,55,5,5,6,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , 
2/10/2021 16:40:22,2/10/2021 16:48:50,100,508,1,45,5,1,50,5,5,3,0, ,3,1, ,7,1,7,1,5,7,1,2,7,1,2,2,3,2,7,7,1,5,7,7,7,7,1,1,2,4,4,6,6,7,3,7,5,7,7,4,7,5,7,1,6,4,7,2,1,2,1,7,3,7,2,1, ,7,7,7,6,7,1,1,7,7,5,1,4,2,1,1,1,6.88888888888889,1.71428571428571,6.66666666666667,5,1.85714285714286,2.5
2/10/2021 16:40:33,2/10/2021 16:53:17,100,763,1,59,8,1,61,5,5,6,0, ,3, ,1,7,4,7,1,5,7,1,1,7,1,1,4,4,4,4,4,4,7,7,7,7,4,4,4,2,4,4,1,1,4,1,7,1,7,7,1,7,1,7,1,4,4,4,4,4,4,4,7,1,7,1, ,1,4,7,7,7,7,4,4,4,4,7,1,7,4,1,1,0,6.66666666666667,3.57142857142857,6,1.6,3.57142857142857,1
2/10/2021 16:41:47,2/10/2021 16:54:18,100,751,1,54,5,1,50,6,6,2,0, ,4,1, ,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,2,4,2,4,4,4,4,4,4,7,4,7,7,4,7,1,7,1,4,4,7,4,4,1,4,4,1,1,1,1, ,7,7,7,7,7,1,1,4,6,4,1,4,4,4,7,1,7,1,6.33333333333333,3.4,3.14285714285714,1
2/10/2021 16:43:32,2/10/2021 16:54:37,100,665,1,49,8,1,52,6,6,4,0, ,4, ,1,7,4,6,3,5,6,3,6,6,4,6,6,6,6,2,4,4,4,6,5,6,5,5,5,2,4,3,4,3,4,4,4,3,7,4,5,6,4,4,2,4,3,2,2,2,3,3,4,4,4,4, ,1,4,5,5,2,4,6,4,3,3,4,4,3,4,4,4,0,5,5.42857142857143,4.5,3.6,2.71428571428571,4
2/10/2021 17:15:12,2/10/2021 17:16:16,100,63,1,65,5,4,30,5,5,2,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 17:19:33,2/10/2021 17:20:32,100,58,1,58,5,1,46,5,1,1,0, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 17:12:02,2/10/2021 17:24:56,100,774,1,35,9,1,45,5,5,6,0, ,4,1, ,7,1,7,1,5,7,3,7,7,2,2,1,1,1,7,7,2,7,7,7,7,5,1,1,2,4,4,6,5,6,4,6,5,7,7,1,7,4,7,1,6,1,4,1,1,1,1,1,1,5,4,1, ,7,7,5,1,6,1,1,7,7,4,2,7,2,7,3,1,6,1.28571428571429,7,4.8,1.14285714285714,2.5
2/10/2021 17:11:53,2/10/2021 17:30:26,100,1113,1,53,4,1,51,5,5,3,0, ,1,1, ,7,5,7,1,5,1,5,5,1,4,7,7,7,7,1,1,5,7,7,7,7,7,1,4,2,4,4,7,7,7,1,7,7,7,4,1,7,5,5,1,1,1,4,1,1,1,1,7,1,7,1,1, ,3,7,3,3,4,7,7,4,7,7,1,7,7,1,1,1,4,6.71428571428571,6.5,5.8,1.85714285714286,1
2/10/2021 17:21:16,2/10/2021 17:33:12,100,716,1,30,5,1,50,5,5,1,0, ,2,2, ,7,7,7,1,5,5,1,1,7,7,7,7,7,7,1,1,7,5,7,5,3,7,6,1,2,4,4,1,5,7,1,7,1,7,1,1,7,7,7,1,7,1,7,1,7,1,1,7,1,7,1,1, ,1,7,7,7,1,7,7,7,2,7,1,7,1,1,1,1,5.44444444444444,7,4.83333333333333,3,1.85714285714286,1
2/10/2021 17:23:40,2/10/2021 17:41:52,100,1091,1,39,8,1,63,5,5,6,1, ,4,1, ,7,1,7,1,5,7,1,1,7,1,4,5,3,4,5,4,4,6,7,6,7,7,4,4,2,4,4,4,5,5,4,3,5,7,7,1,7,7,7,1,6,4,5,1,2,1,5,4,4,4,4,1, ,7,7,7,7,7,3,4,4,4,4,5,7,2,4,4,1,7,3.85714285714286,5.66666666666667,4.8,2.28571428571429,4
2/10/2021 17:45:36,2/10/2021 17:47:08,100,92,1,39,5,4,100,3,4,6,1, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 17:48:09,2/10/2021 17:49:02,100,52,1,56,9,6,10,5,5,2,0, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 17:45:33,2/10/2021 17:53:49,100,495,1,39,6,1,1,5,5,3,1, ,4, ,1,7,1,7,1,5,5,2,1,7,1,2,2,2,2,7,6,2,7,7,7,7,4,3,1,2,3,3,5,6,5,3,4,6,7,7,1,7,5,7,1,7,4,4,1,1,1,1,3,1,5,3, ,1,7,7,6,7,7,1,2,7,5,5,4,7,1,5,3,0,6.66666666666667,1.85714285714286,6.66666666666667,5.2,1.42857142857143,2
2/10/2021 17:49:52,2/10/2021 18:03:03,100,790,1,34,9,1,50,3,3,5,0, ,2,2, ,7,1,7,1,5,7,1,1,7,1,1,5,4,5,6,3,5,7,7,7,7,5,7,7,2,4,4,1,1,4,1,7,1,7,7,1,7,4,7,1,7,1,7,1,1,1,1,1,1,7,1,1, ,7,7,7,7,7,2,5,1,1,7,1,7,1,7,1,1,7,3.85714285714286,5,1.6,1,1
2/10/2021 18:09:26,2/10/2021 18:10:10,100,44,1,51,5,4,53,2,2,2,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 18:16:19,2/10/2021 18:16:47,100,27,1,47,8,4,50,3,3,4,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 18:07:12,2/10/2021 18:16:50,100,577,1,42,8,1,100,5,5,6,1, ,4, ,1,7,1,7,1,5,7,1,1,6,1,2,2,4,3,5,4,4,7,7,7,7,5,1,1,2,4,4,1,1,4,1,7,1,7,7,1,7,7,3,1,4,4,4,4,4,1,1,7,1,7,1, ,1,7,7,7,7,7,3,4,7,7,7,1,7,4,1,1,0,6.88888888888889,3.14285714285714,7,1.6,2.71428571428571,1
2/10/2021 17:51:06,2/10/2021 18:19:09,100,1683,1,62,5,1,90,5,5,4,0, ,4,2, ,3,7,3,4,5,2,7,7,1,7,7,7,6,7,1,1,7,5,5,7,7,3,2,4,2,4,4,1,1,1,1,7,1,1,1,3,3,1,1,1,1,1,4,1,4,1,4,7,1,7,1,1, ,1,4,1,1,1,7,7,4,6,7,1,5,7,1,1,1,1.88888888888889,6.85714285714286,5.66666666666667,1,2.71428571428571,1
2/10/2021 17:57:19,2/10/2021 18:23:33,100,1574,1,32,8,1,76,5,5,2,0, ,4, ,1,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,5,4,2,2,4,3,7,1,2,1,7,1,7,7,1,7,7,7,1,7,1,7,1,1,1,1,1,1,7,1, ,1,7,7,7,7,7,1,1,6,4,7,1,7,1,7,1,0,7,1,6.33333333333333,2.4,1,1
2/10/2021 18:38:09,2/10/2021 18:39:51,100,101,1,38,8,7,50,5,5,2,0, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 18:54:38,2/10/2021 18:55:47,100,69,1,27,8,4,0,3,3,5,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 18:37:01,2/10/2021 19:06:32,100,1770,1,67,5,1,83,5,5,3,0, ,2,1, ,6,1,7,1,5,7,1,1,2,1,3,3,2,3,5,5,5,7,7,7,7,4,1,1,2,4,4,5,5,4,4,7,5,7,5,4,6,5,6,2,5,4,6,3,3,2,2,4,5,4,6,1, ,7,7,7,7,7,3,3,7,7,4,1,4,3,4,4,1,6.33333333333333,3.14285714285714,7,4,2.71428571428571,5.5
2/10/2021 19:17:13,2/10/2021 19:26:10,100,536,1,63,8,1,51,5,5,5,1, ,4,1, ,7,2,7,1,5,7,1,1,7,5,1,2,1,1,6,7,4,7,7,6,7,6,3,2,2,4,4,5,6,6,4,3,5,7,6,1,7,6,6,1,7,1,5,1,1,1,1,4,3,5,4,1, ,6,7,7,7,3,2,1,6,5,4,5,7,1,4,3,1,6.44444444444444,1.71428571428571,6.33333333333333,5.4,1,3.5
2/10/2021 19:53:25,2/10/2021 19:55:32,100,127,1,47,4,4,51,5,5,3,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 20:05:49,2/10/2021 20:06:56,100,66,1,41,6,4,100,2,2,5,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 19:57:24,2/10/2021 20:10:42,100,797,1,52,6,1,50,5,5,2,1, ,4, ,1,5,7,5,3,5,7,2,3,1,5,5,5,6,6,2,4,5,7,7,7,7,3,5,4,2,4,4,1,4,5,5,7,3,2,1,4,6,3,7,1,7,3,7,6,1,7,6,4,2,7,2, ,1,1,5,6,5,3,6,4,4,3,3,1,4,1,4,1,0,4.22222222222222,5.28571428571429,5.83333333333333,2.8,3.57142857142857,2
2/10/2021 16:28:22,2/10/2021 20:18:46,100,13823,1,39,9,1,50,5,5,6,0, ,3,1, ,7,3,7,1,5,7,2,7,7,2,3,2,3,2,6,7,2,5,7,4,7,4,3,4,2,4,4,4,6,6,4,5,6,6,6,3,7,2,7,2,3,4,6,4,4,2,4,4,5,4,5,1, ,5,7,6,1,6,2,1,4,5,4,3,5,5,4,4,1,5.88888888888889,2.14285714285714,5.33333333333333,5,3.57142857142857,5
2/10/2021 20:14:39,2/10/2021 20:24:41,100,601,1,28,5,1,50,4,5,3,1, ,2,1, ,7,7,7,1,5,7,4,1,7,3,7,7,7,7,1,1,7,4,7,2,7,1,2,1,2,4,4,1,1,7,1,7,7,7,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,7,1,1, ,1,7,4,7,5,7,7,7,6,7,1,7,1,7,1,1,5.77777777777778,7,5.5,3.4,1,1
2/10/2021 20:25:37,2/10/2021 20:26:37,100,59,1,43,6,4,51,5,5,6,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 21:37:26,2/10/2021 21:41:20,100,233,1,46,7,4,100,5,5,3,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 21:40:43,2/10/2021 22:15:39,100,2096,1,33,5,1,99,5,5,6,0, ,4,2, ,7,4,7,1,5,7,3,2,7,1,2,3,4,2,6,6,2,7,7,7,7,4,2,1,2,4,4,2,2,2,2,7,2,6,3,5,7,7,7,2,4,5,7,2,1,1,1,7,1,2,2,1, ,4,7,5,6,7,2,2,7,6,6,1,3,4,1,6,1,6.33333333333333,2.42857142857143,6.83333333333333,1.8,2.28571428571429,1.5
2/10/2021 19:27:44,2/10/2021 19:31:05,20,200,0,63,8,1,50,5,5,5,1, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , 
2/11/2021 0:53:21,2/11/2021 1:35:43,100,2541,1,36,5,1,51,6,6,3,1, ,2,1, ,7,4,7,1,5,7,1,1,7,1,5,2,5,5,4,4,4,4,5,6,6,7,3,4,2,4,4,7,6,6,1,4,6,7,6,4,7,1,7,1,7,4,5,4,2,1,1,7,4,2,4,1, ,4,7,7,7,7,4,4,4,5,7,4,4,1,1,6,1,6.66666666666667,4.14285714285714,5,5.8,2,4
2/11/2021 3:04:42,2/11/2021 3:11:55,100,432,1,33,5,1,61,2,2,3,0, ,2, ,1,5,6,5,1,5,7,3,1,2,2,2,4,5,4,4,4,4,4,6,2,5,5,5,4,2,4,4,4,4,4,4,7,4,7,7,5,6,6,7,4,4,5,4,5,2,4,4,4,4,4,4, ,1,2,7,5,7,6,4,4,4,3,4,1,3,4,4,4,0,5.11111111111111,3.85714285714286,4,3.4,4,4
2/11/2021 3:54:28,2/11/2021 4:04:14,100,586,1,69,5,1,99,5,5,2,1, ,4, ,2,7,7,7,3,5,6,2,5,1,4,5,6,5,5,2,2,5,5,6,7,7,4,3,2,2,4,2,4,4,4,4,6,6,4,1,3,3,2,5,4,3,3,4,3,2,2,2,6,6,6,3, ,1,1,5,6,3,4,6,6,6,5,4,2,5,5,2,2,0,4.44444444444444,5.42857142857143,6,4,3,4.5
2/11/2021 4:09:33,2/11/2021 4:11:22,100,108,1,30,8,4,31,3,3,1,1, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
